DATAID,NAME,path,Subtype,VALSTR
190258258,413238_7  7L P2010-394 005.PDF,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413238|11,Document,
191279209,RFI_Response_413238_7_External_APPROVED_21_Jun_2015_08-54.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413238|11,Document,
190256483,00273|408522|96,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,408522
190258144,408522 RFI 121.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|96,Document,
190259241,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|96,Folder,
190699404,RFI_Response_408522_17_Internal_APPROVED_03_Jun_2015_10-37.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|96:00 Internal Documents,Document,
190771033,408522_17 3349_121.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|96,Document,
190260910,00273|414261|4713,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,414261
190255308,414261_18 465.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414261|4713,Document,
190255886,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414261|4713,Folder,
190535562,RFI_Response_414261_18_Internal_APPROVED_27_May_2015_11-18.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414261|4713:00 Internal Documents,Document,
190256175,414261_18 465.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414261|4713,Document,
190317380,TR-45-STD-00-114-04_2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414261|4713,Document,
190533771,RFI_Response_414261_18_External_APPROVED_27_May_2015_11-18.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414261|4713,Document,
190263866,00273|416239|4725,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,416239
190260065,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|416239|4725,Folder,
190282392,RFI_Response_416239_4_Internal_APPROVED_24_May_2015_10-13.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|416239|4725:00 Internal Documents,Document,
190261930,416239_TA-P15-005-RF-ME-204.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|416239|4725,Document,
190279237,416239_4 ME-204.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|416239|4725,Document,
190266222,00273|413796|4731,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,413796
190281374,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413796|4731,Folder,
190282957,RFI_Response_413796_42_Internal_APPROVED_24_May_2015_16-20.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413796|4731:00 Internal Documents,Document,
190285526,413796_42 ME-041.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413796|4731,Document,
190298741,413796_42 ME-041.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413796|4731,Document,
190276436,00273|416812|24,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,416812
190265015,416812_12 RCL-012.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|416812|24,Document,
190274675,416812  RCL-012.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|416812|24,Document,
190275947,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|416812|24,Folder,
190284310,RFI_Response_416812_12_Internal_APPROVED_24_May_2015_11-04.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|416812|24:00 Internal Documents,Document,
190276437,00273|417087|12,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,417087
190264914,00-Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417087|12,Folder,
190282010,RFI_Response_417087_4_Internal_APPROVED_24_May_2015_11-05.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417087|12:00-Internal Documents,Document,
190278092,417087 - RCL-003.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417087|12,Document,
190282697,417087_4 RCL-003.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417087|12,Document,
190277918,00273|414532|4733,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,414532
190277234,414532_TA-P14-014-RF-ME-220.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414532|4733,Document,
190282795,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414532|4733,Folder,
190299938,RFI_Response_414532_30_Internal_APPROVED_25_May_2015_07-15.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414532|4733:00 Internal Documents,Document,
190509606,414532_30 ME-220.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414532|4733,Document,
190280112,00273|413976|62,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,413976
190263494,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413976|62,Folder,
190461506,RFI_Response_413976_19_Internal_APPROVED_26_May_2015_10-30.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413976|62:00 Internal Documents,Document,
190278667,413976 (RFI-INFRA56).xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413976|62,Document,
191234850,413976_19_RFI-INFRA56.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413976|62,Document,
190282499,00273|413023|284,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,413023
190283230,413023_2501-RFI-021 (INFRA).xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413023|284,Document,
190283233,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413023|284,Folder,
190299638,RFI_Response_413023_26_Internal_APPROVED_25_May_2015_06-46.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413023|284:00 Internal Documents,Document,
190687851,413023_26 2501-RFI-021.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413023|284,Document,
190350967,00273|415730|4743,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415730
190348166,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415730|4743,Folder,
190350862,MAKLOC HOURS SUMMARY 415730.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415730|4743,Document,
190352050,"RFI-003 contract 415730 AT 80% MAY 25, 2015.xlsx",:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415730|4743,Document,
190354757,MAKLOC COST TRACKING SUMMARY 415730.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415730|4743,Document,
190363211,00273|415908|234,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415908
190354930,415908_27 CLO-415908-BF-RFI-030.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|234,Document,
190355947,415908_27 CLO-415908-BF-RFI-030.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|234,Document,
190357236,001 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|234,Folder,
190726519,RFI_Response_415908_27_Internal_APPROVED_04_Jun_2015_05-45.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|234:001 Internal Documents,Document,
190364008,00273|415908|235,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415908
190353123,415908_28 CLO-415908-BF-RFI-027.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|235,Document,
190355635,415908_28 CLO-415908-BF-RFI-027.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|235,Document,
190359753,001 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|235,Folder,
190452319,RFI_Response_415908_28_Internal_APPROVED_26_May_2015_09-19.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|235:001 Internal Documents,Document,
190403165,00273|415762|74,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415762
190401501,001 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415762|74,Folder,
190523904,RFI_Response_415762_2_Internal_APPROVED_27_May_2015_09-49.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415762|74:001 Internal Documents,Document,
190403275,415762_2 2.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415762|74,Document,
190403276,415762_2 2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415762|74,Document,
190418012,00273|408522|98,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,408522
190425995,408522_3349-131.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|98,Document,
190426484,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|98,Folder,
190691426,RFI_Response_408522_18_Internal_APPROVED_03_Jun_2015_10-06.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|98:00 Internal Documents,Document,
190697089,408522_18 3349-131.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|98,Document,
190492959,00273|417537|14,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,417537
190492172,001 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417537|14,Folder,
190516355,RFI_Response_417537_1_Internal_REJECTED_27_May_2015_08-37.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417537|14:001 Internal Documents,Document,
190495236,417537 - RCL-001.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417537|14,Document,
190521877,417537_1 RCL-001.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417537|14,Document,
190493951,00273|415730|4779,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415730
190495234,RFI-004 contract 415730.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415730|4779,Document,
190501905,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415730|4779,Folder,
190673065,RFI_Response_415730_6_Internal_APPROVED_02_Jun_2015_13-26.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415730|4779:00 Internal Documents,Document,
190705402,415730_6 RFI 004.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415730|4779,Document,
190493953,00273|417087|15,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,417087
190492173,417087 - RCL-004.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417087|15,Document,
190495531,001 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417087|15,Folder,
190534986,RFI_Response_417087_5_Internal_APPROVED_27_May_2015_11-26.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417087|15:001 Internal Documents,Document,
190677128,417087_5 RCL-004.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417087|15,Document,
190503885,00273|408522|100,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,408522
190513556,408522_3349-132.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|100,Document,
190514430,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|100,Folder,
190923121,RFI_Response_408522_20_Internal_APPROVED_10_Jun_2015_10-24.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|100:00 Internal Documents,Document,
191337738,RFI_Response_408522_20_External_APPROVED_10_Jun_2015_10-24.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|100,Document,
190508899,00273|408522|99,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,408522
190511184,408522_CI-PCN-026.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|99,Document,
190511774,408522_19 CI-PCN-026.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|99,Document,
190511984,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|99,Folder,
190512570,RFI_Response_408522_19_Internal_REJECTED_27_May_2015_06-40.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|99:00 Internal Documents,Document,
190511412,00273|413040|289,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,413040
190504068,413040_BBS400 RFI017.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413040|289,Document,
190506493,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413040|289,Folder,
190533274,RFI_Response_413040_17_Internal_APPROVED_27_May_2015_11-36.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413040|289:00 Internal Documents,Document,
190771108,413040_17_BBS400 RFI017.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413040|289,Document,
190513092,00273|408522|102,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,408522
190511477,408522_CI-PCN-027.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|102,Document,
190517646,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|102,Folder,
190650199,408522_22 CI-PCN-027.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|102,Document,
190514235,00273|410715|288,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,410715
190514639,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|410715|288,Folder,
190533828,RFI_Response_410715_43_Internal_APPROVED_27_May_2015_10-51.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|410715|288:00 Internal Documents,Document,
190515648,410715_BBS367 RFI043.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|410715|288,Document,
190771001,410715_43 BBS367 RFI043.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|410715|288,Document,
190518405,00273|408522|101,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,408522
190519613,408522_3349-116A.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|101,Document,
190521010,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|101,Folder,
190860631,RFI_Response_408522_21_Internal_REJECTED_09_Jun_2015_09-44.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|101:00 Internal Documents,Document,
190891824,408522_21 3349-116A.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|101,Document,
190523662,00273|415909|237,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415909
190524151,001 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415909|237,Folder,
190561230,RFI_Response_415909_44_Internal_APPROVED_28_May_2015_06-41.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415909|237:001 Internal Documents,Document,
190524909,415909_44 CLO-415909-GF-RFI-043.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415909|237,Document,
190526564,415909_44 CLO-415909-GF-RFI-043.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415909|237,Document,
190526877,00273|415908|236,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415908
190523562,415908_29 CLO-415908-BF-RFI-031.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|236,Document,
190527852,001 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|236,Folder,
190551512,RFI_Response_415908_29_Internal_APPROVED_28_May_2015_06-39.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|236:001 Internal Documents,Document,
190527853,415908_29 CLO-415908-BF-RFI-031.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|236,Document,
190625757,00273|415749|194,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415749
190608935,"CorpResume_Parks,T(JE) 20150527.pdf",:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415749|194,Document,
190608936,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415749|194,Folder,
191277195,RFI_Response_415749_7_Internal_APPROVED_20_Jun_2015_15-18.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415749|194:00 Internal Documents,Document,
190613294,415749_7 2718-RFI-009.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415749|194,Document,
191281601,Capital Projects  Pronghorn Controls' RFI(s)  2718-RFI-009  415749_7.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415749|194,Document,
191282190,RFI_Response_415749_7_External_APPROVED_20_Jun_2015_15-18.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415749|194,Document,
190648589,00273|415908|243,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415908
190650583,001 Intternal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|243,Folder,
190686765,RFI_Response_415908_33_Internal_REJECTED_03_Jun_2015_07-48.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|243:001 Intternal Documents,Document,
190652489,415908_33 CLO-415908-BF-RFI-034.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|243,Document,
190654980,415908_33 CLO-415908-BF-RFI-034.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|243,Document,
190649690,00273|408522|103,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,408522
190653268,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|103,Folder,
190698423,RFI_Response_408522_23_Internal_APPROVED_03_Jun_2015_10-36.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|103:00 Internal Documents,Document,
190654779,408522_3349-133.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|103,Document,
190701413,408522_23 3349-133.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|103,Document,
190651269,00273|415908|242,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415908
190648691,415908_32 CLO-415908-BF-RFI-033.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|242,Document,
190650579,415908_32 CLO-415908-BF-RFI-033.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|242,Document,
190652979,001 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|242,Folder,
190755374,RFI_Response_415908_32_Internal_APPROVED_04_Jun_2015_15-25.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|242:001 Internal Documents,Document,
190653989,00273|415908|244,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415908
190648695,415908_34 CLO-415908-BF-RFI-029.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|244,Document,
190653392,415908_34 CLO-415908-BF-RFI-029.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|244,Document,
190653882,001 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|244,Folder,
190835572,RFI_Response_415908_34_Internal_APPROVED_08_Jun_2015_16-37.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|244:001 Internal Documents,Document,
190665961,00273|415908|240,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415908
190648991,001 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|240,Folder,
190708006,RFI_Response_415908_31_Internal_APPROVED_03_Jun_2015_13-48.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|240:001 Internal Documents,Document,
190650281,415908_31 CLO-415908-BF-RFI-028.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|240,Document,
190654776,415908_31 CLO-415908-BF-RFI-028.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|240,Document,
190666062,00273|415908|238,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415908
190648582,001 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|238,Folder,
